"Time","cpu.mean"
1638566100000,3.0625712001083656
1638566400000,3.2157766237777423
1638566700000,2.4671270081406362
1638567000000,2.2550867052774635
1638567300000,3.430605907129035
1638567600000,2.6192124275742685
1638567900000,3.0779755836249763
1638568200000,1.583156719479888
1638568500000,3.2987592556465444
1638568800000,2.1676468932038375
1638569100000,2.1407720976924054
1638569400000,2.3970920693377025
1638569700000,2.1650451757347042
1638570000000,1.4386636706544067
1638570300000,1.931139270659628
1638570600000,2.677674245052131
1638570900000,3.0758709863805365
1638571200000,2.2859084492880015
1638571500000,1.5250852597182103
1638571800000,2.3626361119336394
1638572100000,2.227883633380401
1638572400000,2.330149228015756
1638572700000,2.3767107855429117
1638573000000,2.0345562904830103
1638573300000,1.9485293908374643
1638573600000,2.4806971567125373
1638573900000,2.16329280877369
1638574200000,1.1559905577347251
1638574500000,1.917614716466744
1638574800000,1.9233202495087625
1638575100000,0.957949501686457
1638575400000,1.1714611243170054
1638575700000,2.6828352616309417
1638576000000,2.784392738235695
1638576300000,1.519745496893762
1638576600000,2.2119197786546323
1638576900000,1.2808282109851632
1638577200000,1.2870828554911213
1638577500000,0.6500800375898734
1638577800000,0.9140779190907438
1638578100000,2.5447591331461012
1638578400000,1.6854428133632382
1638578700000,1.1731358351250663
1638579000000,1.2615369289672884
1638579300000,1.9213726330205958
1638579600000,1.599259753179183
1638579900000,2.819034916733756
1638580200000,1.7154220883373767
1638580500000,0.5307565474177522
1638580800000,2.3535446998507155
1638581100000,1.945159034092427
1638581400000,1.518810298006187
1638581700000,1.6887118970961126
1638582000000,2.0028044044509983
1638582300000,2.2493636076945336
1638582600000,1.1920611195606199
1638582900000,1.1240257555216573
1638583200000,1.4585929009534482
1638583500000,1.6138616891171154
1638583800000,1.5621650292955707
1638584100000,1.1420239627629485
1638584400000,1.8695776208679291
1638584700000,1.6033699428253385
1638585000000,0.8807292333041516
1638585300000,0.9846553464058161
1638585600000,3.6603012202594414
1638585900000,1.6962298052087874
1638586200000,1.2752583547625136
1638586500000,2.371330388841997
1638586800000,0.7828778856524679
1638587100000,2.8152183647745375
1638587400000,1.60358211317903
1638587700000,1.4654448868600412
1638588000000,1.1219481841753094
1638588300000,1.9780109628146079
1638588600000,1.0856022795395432
1638588900000,1.050599895182799
1638589200000,2.3055369076707706
1638589500000,1.0893603352408405
1638589800000,1.4244074033677094
1638590100000,2.733774311307684
1638590400000,1.9524019624419395
1638590700000,2.9456048860899386
1638591000000,2.0716408076276593
1638591300000,1.884775518238996
1638591600000,2.0402118705740264
1638591900000,1.6248758940391923
1638592200000,1.5748627330347489
1638592500000,2.300002411189041
1638592800000,1.277911078543184
1638593100000,1.5113779481461052
1638593400000,2.366813749996723
1638593700000,2.892927940172484
1638594000000,2.2460491730773526
1638594300000,7.072141707848402
1638594600000,1.0955433805361423
1638594900000,2.4397284081312165
1638595200000,2.3475019387747125
1638595500000,1.5636753846981861
1638595800000,3.3324292951032675
1638596100000,1.3626157461023496
1638596400000,2.694585569511432
1638596700000,2.098869154740555
1638597000000,1.4006844785933197
1638597300000,2.6853443475949064
1638597600000,1.9641091726256974
1638597900000,1.1742369671068076
1638598200000,2.5683599781362147
1638598500000,3.0259179810093286
1638598800000,1.8910839308976222
1638599100000,2.648954733886839
1638599400000,1.9488814706448352
1638599700000,2.3390232712878856
1638600000000,2.270958391932126
1638600300000,2.3429662962107756
1638600600000,2.112356289605657
1638600900000,2.44107329454296
1638601200000,2.053435453763811
1638601500000,2.1186949219585642
1638601800000,3.0850295435376154
1638602100000,1.634892198469771
1638602400000,4.442958883571961
1638602700000,3.3202089876109113
1638603000000,3.1001714370010234
1638603300000,2.9312507971113035
1638603600000,2.612836094468875
1638603900000,3.6707834930334684
1638604200000,4.1139481287137585
1638604500000,1.9851250784862913
1638604800000,1.7993939318157572
1638605100000,2.4383028821230113
1638605400000,4.483522195244845
1638605700000,2.882589345722451
1638606000000,2.5440517896086874
1638606300000,4.3441587262503845
1638606600000,2.3552568321286174
1638606900000,3.1914492341129517
1638607200000,2.8319625054668904
1638607500000,4.789544637003587
1638607800000,2.8659230366781117
1638608100000,2.7611942979063713
1638608400000,2.623031924317928
1638608700000,1.7377808607738245
1638609000000,3.453978428783998
1638609300000,1.7193420713613108
1638609600000,2.2111963195841042
1638609900000,3.606757175596883
1638610200000,4.998423849189422
1638610500000,3.2277050376751646
1638610800000,3.4926630163390513
1638611100000,1.8902877620752463
1638611400000,2.6398049475052403
1638611700000,1.819397486720959
1638612000000,2.009602710193519
1638612300000,2.6099992808418193
1638612600000,3.00894404611104
1638612900000,2.932153975755284
1638613200000,2.065815466152131
1638613500000,2.87887918697497
1638613800000,3.4068127736818496
1638614100000,3.3006091295552267
1638614400000,3.947240175318626
1638614700000,3.106176751919932
1638615000000,3.6317287200764667
1638615300000,2.159839287154824
1638615600000,1.1699018565067263
1638615900000,5.366853073267919
1638616200000,2.0889495661992754
1638616500000,2.4905688429756054
1638616800000,4.357847409585517
1638617100000,6.792558251531489
1638617400000,2.485108815152742
1638617700000,3.398521090294963
1638618000000,3.2706546956980844
1638618300000,2.222469581004333
1638618600000,3.4358923166718824
1638618900000,4.097848862420761
1638619200000,2.8165938061911078
1638619500000,2.6860605713239067
1638619800000,4.192488169939537
1638620100000,3.1939119927019988
1638620400000,3.625981767097201
1638620700000,4.024468493525049
1638621000000,3.536573782236829
1638621300000,4.381586624424145
1638621600000,4.200270570025751
1638621900000,2.1678190273056543
1638622200000,3.638594451857699
1638622500000,3.4543168181847648
1638622800000,2.3189456017219214
1638623100000,3.541790719672804
1638623400000,2.532642784831225
1638623700000,2.2971274442518137
1638624000000,2.2281388824244885
1638624300000,3.770477146113265
1638624600000,1.702278310680299
1638624900000,2.4890720860077806
1638625200000,3.334983832510659
1638625500000,3.229911633314501
1638625800000,2.3513232700186535
1638626100000,3.425138077989814
1638626400000,2.745421539181322
1638626700000,2.9830697598963383
1638627000000,2.1144032505736163
1638627300000,2.8744897116070973
1638627600000,2.4560807378235268
1638627900000,2.738893525699609
1638628200000,4.812309832088687
1638628500000,2.193667330161304
1638628800000,2.9781227342366634
1638629100000,2.0063817748105492
1638629400000,3.275889188225676
1638629700000,2.3556964071602806
1638630000000,2.832608750523974
1638630300000,5.083517488994815
1638630600000,3.0994193271997545
1638630900000,2.046911426919337
1638631200000,3.0953326334335713
1638631500000,2.817815011926214
1638631800000,2.398047331415171
1638632100000,3.6385494196177035
1638632400000,1.8964721980227495
1638632700000,3.9753842375557866
1638633000000,3.258417609436904
1638633300000,2.7528285132777626
1638633600000,3.259578802872383
1638633900000,1.9549864984133478
1638634200000,5.218071892831674
1638634500000,4.509307038362607
1638634800000,2.0064516222550424
1638635100000,2.7888300952245118
1638635400000,1.7011522842363007
1638635700000,3.887830766255007
1638636000000,4.095774893091573
1638636300000,3.1010032489468387
1638636600000,3.127575634392926
1638636900000,2.510746727656638
1638637200000,4.824603872599496
1638637500000,3.3042589920621737
1638637800000,3.1875379349295656
1638638100000,3.8685741908844165
1638638400000,2.7424457927841672
1638638700000,4.0828716985402025
1638639000000,3.5456404703904667
1638639300000,3.544978483576017
1638639600000,2.523001418344478
1638639900000,2.6362129234135665
1638640200000,1.4558351597368926
1638640500000,3.35007769900902
1638640800000,1.9012583304730697
1638641100000,3.895930146883117
1638641400000,3.8168663963778755
1638641700000,4.42127379286201
1638642000000,2.241428524083801
1638642300000,2.017503566380256
1638642600000,3.2329956516419998
1638642900000,3.880578839379524
1638643200000,2.5764342877908035
1638643500000,2.850943537533098
1638643800000,3.47696369067242
1638644100000,2.429798971461935
1638644400000,4.129495993162095
1638644700000,2.5022115279578827
1638645000000,2.8738143790742043
1638645300000,1.759139693074232
1638645600000,3.3578586017548275
1638645900000,2.3224882643454805
1638646200000,3.477730234747085
1638646500000,1.319482957479508
1638646800000,3.4815960982154337
1638647100000,3.1695023149465555
1638647400000,3.4006973234520927
1638647700000,1.8294715168065494
1638648000000,2.4866504512527854
1638648300000,2.5097183849911744
1638648600000,44.3443844595055
1638648900000,53.714251625908716
1638649200000,2.2917153246013555
1638649500000,3.03604053680327
1638649800000,3.3870484601486197
1638650100000,2.7541225758709373
1638650400000,3.0686109211192303
1638650700000,2.4189372318240885
1638651000000,2.8582082295347533
1638651300000,2.743366308786392
1638651600000,2.760799557516677
1638651900000,2.5776738220311444
1638652200000,2.3150345630096325
1638652500000,2.2252180229663168
1638652800000,4.725365887118926
1638653100000,3.073954941939391
1638653400000,1.479222412996478
1638653700000,2.7592941599006053
1638654000000,2.210568471917014
1638654300000,2.4019420044960356
1638654600000,1.2747248729218654
1638654900000,1.7657597923249568
1638655200000,1.752186856249537
1638655500000,1.9876681462107513
1638655800000,1.8563780864358392
1638656100000,2.373128490278546
1638656400000,2.7077418505761983
1638656700000,2.417939483240076
1638657000000,1.9467092785922233
1638657300000,3.0166341885180685
1638657600000,2.436199603633753
1638657900000,2.194595583530756
1638658200000,1.057018071971001
1638658500000,1.823486430512645
1638658800000,2.919265905073587
1638659100000,1.5713519794882984
1638659400000,1.6819494707948053
1638659700000,1.7694419236661219
1638660000000,2.3473131579658855
1638660300000,0.8217822191366224
1638660600000,1.0251435013946804
1638660900000,1.700897580262506
1638661200000,1.3446941828482153
1638661500000,1.007996959396209
1638661800000,1.3350409706908266
1638662100000,1.8565846513570676
1638662400000,1.2108969437883559
1638662700000,1.6782392520846798
1638663000000,1.992524067195859
1638663300000,1.7272747538547435
1638663600000,1.5256138607329746
1638663900000,3.019597979628344
1638664200000,1.6715051792630078
1638664500000,1.6528147561221829
1638664800000,2.1346266885241363
1638665100000,2.5411057347938026
1638665400000,1.5571540664304706
1638665700000,1.4103739794105081
1638666000000,1.3190467339374976
1638666300000,1.105842343896839
1638666600000,2.159664487343349
1638666900000,1.6981291458381378
1638667200000,2.103361287153149
1638667500000,2.193742091190245
1638667800000,0.39437820578710614
1638668100000,1.1549054992787688
1638668400000,0.8121700455538985
1638668700000,1.1743028683378043
1638669000000,1.6276469500117372
1638669300000,1.2798206166195598
1638669600000,1.9575984675223879
1638669900000,1.4133193650016551
1638670200000,0.7986576887816454
1638670500000,0.9671946858739062
1638670800000,3.179149386373979
1638671100000,3.1908861888786646
1638671400000,1.8772332107872387
1638671700000,2.6988972925002486
1638672000000,1.765793062702599
1638672300000,0.5717511706163378
1638672600000,1.6448946511027316
1638672900000,2.75300401379252
1638673200000,0.8552173624896682
1638673500000,1.804592440576073
1638673800000,1.0069057719898922
1638674100000,1.1783014739252025
1638674400000,0.6209287911917443
1638674700000,0.9203449542954303
1638675000000,2.2156325262452867
1638675300000,0.8688933463875941
1638675600000,1.3472915938653216
1638675900000,1.312944155718256
1638676200000,0.34665307768405285
1638676500000,1.152297775594704
1638676800000,1.5396834939229365
1638677100000,1.8482127535553445
1638677400000,1.384350641926119
1638677700000,0.9309940511060262
1638678000000,1.5200648356714765
1638678300000,3.148353104222508
1638678600000,0.9687983925169448
1638678900000,1.6215460917882467
1638679200000,2.705785338334138
1638679500000,1.5254338825975537
1638679800000,1.1379495195410385
1638680100000,1.1026954485576255
1638680400000,1.650645295983935
1638680700000,0.9627008996691018
1638681000000,0.939873140645517
1638681300000,1.9093689998267962
1638681600000,1.6663733389750632
1638681900000,2.678778469420976
1638682200000,1.499676612852383
1638682500000,5.829290600834412
1638682800000,2.3292403350677517
1638683100000,1.1550598737075717
1638683400000,1.6523201811618975
1638683700000,1.4198959233798831
1638684000000,1.301129137616826
1638684300000,2.2954008339771406
1638684600000,2.2367910190901057
1638684900000,2.1069841241386342
1638685200000,2.500402679825015
1638685500000,1.691377274738045
1638685800000,1.2581815598235693
1638686100000,0.7475722829815226
1638686400000,2.001542626479747
1638686700000,3.2113844886796556
1638687000000,1.9245218124047767
1638687300000,2.2800273387179146
1638687600000,3.4236379015218574
1638687900000,1.7910190103812909
1638688200000,2.778209903162548
1638688500000,1.2449345557673581
1638688800000,1.6902737767079827
1638689100000,2.994273329691026
1638689400000,1.5640236016146503
1638689700000,1.5569769518945407
1638690000000,3.2564892451706555
1638690300000,3.7452772162082084
1638690600000,1.1780099324080027
1638690900000,2.7276328824642633
1638691200000,2.440150777686995
1638691500000,1.7270973196364565
1638691800000,2.6482973832932686
1638692100000,2.262429088009469
1638692400000,2.0197237197140225
1638692700000,3.2943903110744372
1638693000000,3.6564208199808093
1638693300000,2.0582354760800996
1638693600000,2.566245075809377
1638693900000,3.32322029798587
1638694200000,2.9053142147045747
1638694500000,1.8497123832326565
1638694800000,2.4282405342081574
1638695100000,2.6540879188352164
1638695400000,2.813817097316914
1638695700000,5.791770612355123
1638696000000,0.46272810417772803
1638696300000,2.943126375726848
1638696600000,3.325997382111069
1638696900000,2.576688098109784
1638697200000,1.4937033898224001
1638697500000,2.5351899685510944
1638697800000,2.583693949217178
1638698100000,2.389598045073072
1638698400000,2.5291718820863878
1638698700000,2.7562706550053946
1638699000000,2.199996356362078
1638699300000,3.011658104892817
1638699600000,2.0321224634344617
1638699900000,3.023582016696963
1638700200000,2.7262096440651504
1638700500000,2.549242067283174
1638700800000,2.809820148384148
1638701100000,1.7467529196412528
1638701400000,4.157495056062487
1638701700000,3.24429020289881
1638702000000,2.343433583122845
1638702300000,1.6218609721004071
1638702600000,3.020896617856579
1638702900000,2.409290413350064
1638703200000,2.376936908758239
1638703500000,4.122843244257922
1638703800000,2.0456370744996093
1638704100000,2.578350836572639
1638704400000,2.48793265166924
1638704700000,3.471289028925355
1638705000000,2.351038022085632
1638705300000,2.192542501630456
1638705600000,1.360156794867052
1638705900000,3.761019591170296
1638706200000,1.7280737962900474
1638706500000,3.5375358071055985
1638706800000,1.4769833231667633
1638707100000,3.2559735692542233
1638707400000,3.2767813716154564
1638707700000,2.6542516445508824
1638708000000,2.8515331318513546
1638708300000,2.4804734261598185
1638708600000,4.011767514389135
1638708900000,2.2365553366088022
1638709200000,3.211194489026056
1638709500000,4.551441375855134
1638709800000,2.7319573230981007
1638710100000,1.009395976583079
1638710400000,3.584551022027341
1638710700000,2.562814767562955
1638711000000,3.706418699556977
1638711300000,1.5043798754481799
1638711600000,2.429456524221763
1638711900000,3.5637747575847953
1638712200000,2.6077739343967608
1638712500000,4.217316560004292
1638712800000,1.401496045602869
1638713100000,3.5102981177637957
1638713400000,2.6395388870942185
1638713700000,2.5230626247539902
1638714000000,2.6778009842904282
1638714300000,3.238547392883774
1638714600000,3.2714182394753095
1638714900000,2.8464009609867986
1638715200000,1.8810446281452755
1638715500000,2.5371130680859153
1638715800000,2.505026247712152
1638716100000,4.271277915890721
1638716400000,58.21982026196079
1638716700000,3.930259098384269
1638717000000,3.3162445416206197
1638717300000,2.8491946109865296
1638717600000,3.325652873305117
1638717900000,4.870086316682716
1638718200000,3.0406683623784545
1638718500000,4.130490647449193
1638718800000,2.336375549469338
1638719100000,3.496722726048972
1638719400000,2.6755786270287842
1638719700000,2.3771523258262164
1638720000000,2.1345249793217533
1638720300000,2.600498067660368
1638720600000,1.3459340648226856
1638720900000,3.5571304042507705
1638721200000,3.170613798956765
1638721500000,3.5058853120185205
1638721800000,3.120771684526403
1638722100000,2.7867998754410337
1638722400000,3.285291716863796
1638722700000,4.023555955577308
1638723000000,3.14524624347618
1638723300000,4.208032304246842
1638723600000,2.242154711243998
1638723900000,2.8244931974966647
1638724200000,2.4423185818310458
1638724500000,3.5196064952306045
1638724800000,1.085156858123483
1638725100000,1.9648605929947252
1638725400000,3.680431441917449
1638725700000,1.7907128635294924
1638726000000,4.221641281483755
1638726300000,1.861419251746284
1638726600000,3.1449412867958415
1638726900000,2.2834089507320243
1638727200000,1.75743671962573
1638727500000,2.4821427932617013
1638727800000,2.471622690888978
1638728100000,3.0496335624503246
1638728400000,3.9925418161408004
1638728700000,3.6561344515852454
1638729000000,2.7402715181984547
1638729300000,2.808827029655461
1638729600000,3.939498235737176
1638729900000,1.470089074529625
1638730200000,3.317669076096152
1638730500000,2.5959329982811283
1638730800000,3.000744062908737
1638731100000,2.3785060871229717
1638731400000,2.3721163065713
1638731700000,2.790978994646281
1638732000000,2.114042409357353
1638732300000,3.416750688728996
1638732600000,3.5859247332106747
1638732900000,1.5075271118410143
1638733200000,3.086419965719216
1638733500000,2.431336091189465
1638733800000,3.9083317207957293
1638734100000,3.0580330110482237
1638734400000,2.3497421775549014
1638734700000,3.2451858460182166
1638735000000,3.6189834690435276
1638735300000,1.7881780231694933
1638735600000,3.357394325993525
1638735900000,3.0491781263267086
1638736200000,2.879632383186987
1638736500000,2.5155029258941823
1638736800000,9.324328397391568
1638737100000,36.813110194938155
1638737400000,28.99957797180501
1638737700000,13.499954714346245
1638738000000,9.889367104489395
1638738300000,14.012729337913072
1638738600000,9.747162473940193
1638738900000,66.64499737968515
1638739200000,13.71008113101847
1638739500000,1.3983721305658605
1638739800000,3.1522373329307385
1638740100000,2.3995163839373532
1638740400000,2.1313492396306657
1638740700000,1.1945402366879705
1638741000000,2.168563158799202
1638741300000,4.161634010700723
1638741600000,2.608630470229727
1638741900000,2.5495183114919513
1638742200000,2.90439491738438
1638742500000,2.2695197088077492
1638742800000,1.5859330447918154
1638743100000,1.493422142605283
1638743400000,1.7769984668531862
1638743700000,2.077493596291731
1638744000000,1.4256834851426703
1638744300000,2.2824060713273013
1638744600000,1.558679830394027
1638744900000,1.012531824944233
1638745200000,3.105934109425945
1638745500000,3.1049700716696123
1638745800000,1.1926824132861356
1638746100000,1.717763287289074
1638746400000,1.6828282285058975
1638746700000,3.2960294251811177
1638747000000,1.4940614927707117
1638747300000,2.3666819193430655
1638747600000,3.9110156223887174
1638747900000,0.35383273699635254
1638748200000,1.0872456375818587
1638748500000,2.686771953662813
1638748800000,2.499261148121107
1638749100000,1.614001559236641
1638749400000,4.266271179378819
1638749700000,1.637409308464271
1638750000000,1.6210087311095265
1638750300000,2.9415167882854973
1638750600000,1.3979588394236941
1638750900000,1.7988800066968764
1638751200000,1.727427364468312
1638751500000,2.0551689760948335
1638751800000,1.5304449776411246
1638752100000,1.9963104024617877
1638752400000,2.21997663439204
1638752700000,26.95505213911632
1638753000000,1.245555935336995
1638753300000,2.0436758456554855
1638753600000,0.9360915158427758
1638753900000,1.6445785235334967
1638754200000,1.3558558602092319
1638754500000,3.3634503437666297
1638754800000,2.106412694434951
1638755100000,0.7397903509178292
1638755400000,3.3510071707830207
1638755700000,1.5659757247687622
1638756000000,1.6690485878966115
1638756300000,2.864597152021531
1638756600000,1.7734849783022923
1638756900000,2.533784799429526
1638757200000,1.8282746872447007
1638757500000,1.4364306987152844
1638757800000,1.4950113897338753
1638758100000,1.9161069948468992
1638758400000,2.9676727519855177
1638758700000,1.3322087026962208
1638759000000,2.099016767755913
1638759300000,0.5694194352494719
1638759600000,48.43823960226618
1638759900000,98.28889205930778
1638760200000,68.34042324178345
1638760500000,4.323354645301066
1638760800000,1.0150694680567653
1638761100000,15.727048038160405
1638761400000,1.507286118447027
1638761700000,1.4026741516210564
1638762000000,2.23150643438413
1638762300000,3.219231836093968
1638762600000,2.5414500441570453
1638762900000,2.2910035503221593
1638763200000,1.9107436728689322
1638763500000,5.309326153963326
1638763800000,1.1421505680377209
1638764100000,1.831340194318031
1638764400000,2.0516003010849886
1638764700000,3.7472925042011553
1638765000000,2.136007039278539
1638765300000,3.003109276922217
1638765600000,2.0661379064752907
1638765900000,1.9277132094565275
1638766200000,2.4281388188395994
1638766500000,1.390765334707865

